plotID,siteID,Canopy_Ht_mean,Canopy_Ht_sd,Canopy_Ht_trend,Canopy_Ht_nyears,Max_Ht_mean,Max_Ht_sd,Max_Ht_trend,Max_Ht_nyears,Rumple_mean,Rumple_sd,Rumple_trend,Rumple_nyears,Rugosity_mean,Rugosity_sd,Rugosity_trend,Rugosity_nyears,Deep_Gap_mean,Deep_Gap_sd,Deep_Gap_trend,Deep_Gap_nyears,Vert_SD_mean,Vert_SD_sd,Vert_SD_trend,Vert_SD_nyears,Vert_CV_mean,Vert_CV_sd,Vert_CV_trend,Vert_CV_nyears,Gini_mean,Gini_sd,Gini_trend,Gini_nyears,VCI_mean,VCI_sd,VCI_trend,VCI_nyears,FHD_mean,FHD_sd,FHD_trend,FHD_nyears,LAI_mean,LAI_sd,LAI_trend,LAI_nyears,Q95_mean,Q95_sd,Q95_trend,Q95_nyears,Ht_Ratio_mean,Ht_Ratio_sd,Ht_Ratio_trend,Ht_Ratio_nyears,Hill_q1,Hill_q2,sample_coverage,richness_pooled,abundance_pooled,LCBD_bray,LCBD_turnover,LCBD_nestedness,domain,LCBD_bray_rare,LCBD_turnover_rare,LCBD_nestedness_rare,VI_nyears,VI_years,NDVI_mean,NDVI_sd,NDVI_trend,EVI_mean,EVI_sd,EVI_trend,ARVI_mean,ARVI_sd,ARVI_trend,SAVI_mean,SAVI_sd,SAVI_trend,spectral_source,dhi_nyears,dhi_cum_mean,dhi_cum_trend,dhi_min_mean,dhi_min_trend,dhi_var_mean,dhi_var_trend,hansen_loss,hansen_lossyear,hansen_loss_frac,treecover2000,fire,fire_year,fire_type,n_fires,sev_spec,sev_loss,severity,d_spec,d_loss,d_fire,disturbed,dist_year,recency,dist_fire,dist_loss,dist_spec,dist_type,years_since_dist
BART_003,BART,16.751522548496723,0.8078003808609971,0.1740052883069733,8,24.07723680138588,1.0407498355068732,0.2630866275601702,8,1.349927875213325,0.0571383970490803,-0.0078644978437197,8,5.471937321126461,0.5033545372248532,-0.0205102187180988,8,0.0504608339761034,0.0284925820862129,-0.0049435780323617,8,4.40915890969336,0.3257612729938828,0.0460158429202447,8,0.2645476462785154,0.0223834953987013,-0.0002791183878724,8,0.145351831393782,0.0133425173538146,-0.0002367670684491,8,0.8419749960303307,0.0209612569953494,0.0018560137353656,8,2.828634165227413,0.1282845247425026,0.0286950025608199,8,3.292344539426267,0.6111195706804995,0.095923134541249,8,22.39524546265602,0.861389922372026,0.2134994894162528,8,13.438870885409417,4.872625655337344,-0.7394276809288342,8,6.369433732014884,5.12121212121212,0.9524702939337084,9.0,39.0,0.7975583477470749,0.5643929643929645,0.098777666889122,D01,0.822072072072072,0.6926726726726727,0.0566661216661216,3.0,"2022,2024,2025",0.9069629708925884,0.0029064167927913,-0.0021961331367494,0.671555240948995,0.0289007289218718,-0.023160602365221,0.9074901938438416,0.002649536239154,0.001272414411817,0.6026678284009298,0.0228525525105043,-0.0183137101786474,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.5173443930375181,-0.0641550186387643,0.15565,-0.020995238095236,0.5329369409661083,0.0375033284961188,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_004,BART,17.8791049644351,0.5284001174869518,0.1068552340858919,8,24.01668730378151,0.7570494748577699,0.1902778148651123,8,1.2270578714087603,0.0249674121204026,-0.0030321129970036,8,3.940707564353943,0.3245717705984978,-0.0170309866842223,8,0.0185625935819189,0.0073908923387278,-0.0011383163198196,8,3.263523442670703,0.1734942087096287,0.0018551329437854,8,0.1838082619942724,0.0136450186109479,-0.0012273418513123,8,0.0992980429728049,0.0075796831411611,-0.0006905077130513,8,0.756657978054136,0.0183285148330996,0.0011996261102092,8,2.652598887681961,0.1516459724157541,0.034169675853548,8,4.268244465813041,0.4066785546357014,0.0319686107087107,8,22.276045590639114,0.4050996993337669,0.0963526183732829,8,4.794709264417179,1.6252808140941422,-0.2706397579516676,8,3.859711647876861,3.2051282051282053,0.963076923076923,5.0,25.0,0.5395761718485048,0.2644144144144144,0.1265636765636765,D01,0.5109909909909911,0.2970870870870871,0.112055107055107,3.0,"2022,2024,2025",0.8926399151484171,0.0039696171397032,0.0029626871858324,0.6261986295382181,0.0096298532149624,0.0039693330015462,0.8960606058438619,0.0144269776140964,0.0104259422847195,0.5644330581029257,0.0091103962259859,0.0006256614412588,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.6538019893378225,-0.0479385334392232,0.4383722222222222,-0.0390858064516083,0.1585896582089293,0.0062635386717573,0,0,0.0,99.8,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_005,BART,21.25255243480205,0.342894665975851,0.0104374823398965,8,30.44588008522988,0.7454752391011216,0.1859662444400897,8,1.2719285730272532,0.0205272595353614,0.0023177398211157,8,5.586717404425144,0.3831626614648029,0.0584140121591464,8,0.0230119525240297,0.0053146045914345,-0.0005947704164942,8,4.750243527814746,0.3787556294939885,0.0800004359572124,8,0.2257871652254834,0.0192877044729283,0.0036134629813589,8,0.1207270201412029,0.0105130653461747,0.0018729207522493,8,0.8002775930799544,0.0278229175290039,0.0056343976870127,8,2.89090037625283,0.183549746141348,0.0432765184019973,8,3.87242878600955,0.2581496257282882,-0.0141987168291628,8,27.403962641954426,0.5117576417092813,0.1177411065593379,8,5.640325236949138,1.0587339130563342,0.1344545125423877,8,2.586409289858933,2.272727272727273,1.0,3.0,15.0,0.6791308984751018,0.2567567567567568,0.2354772854772854,D01,0.6214414414414414,0.486036036036036,0.0754117104117104,3.0,"2022,2024,2025",0.905665934085846,0.0180467056979408,-0.0120590329170216,0.4382428824901581,0.1217475479035806,0.0949289011103731,0.8993586301803589,0.0097966910599057,0.0078364057200295,0.4211938381195068,0.0944730878849013,0.0738003232649367,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.628765965909091,-0.0662111056998498,0.4734312500000001,-0.0488517857142788,0.1298273551214666,0.0083089598955898,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_006,BART,16.785726495087147,1.2735523486980114,0.2987476907074797,8,24.97442455589772,1.2040012560087676,0.2726140427009255,8,1.274603446945548,0.0329503036474668,-0.0056493653379475,8,4.482400164008141,0.2866370290374567,-0.0146574472635121,8,0.0085821878201954,0.0064320246706986,0.0008367290487336,8,4.27820404805243,0.2370179767666826,-0.0417760114508183,8,0.2595017569838092,0.0335852826583657,-0.0073781222297118,8,0.1445216685533523,0.0196877485775249,-0.0044481164213541,8,0.8261896534822881,0.0203691872753905,-0.0035159664222083,8,2.635857092216611,0.1572278645912836,0.0321722892075259,8,4.943907035514712,0.4937237700941891,0.0232907275853814,8,22.7752502411604,0.9788803380917755,0.2168238009666098,8,10.437253143900309,5.478746432669163,-1.0486034630899783,8,2.313422090811051,1.6351351351351353,0.8678321678321679,5.0,22.0,,,,D01,,,,3.0,"2022,2024,2025",0.911411146322886,0.0071998270750643,-0.0007355298314783,0.7128224571545919,0.022015832733325,-0.0176454186439512,0.9057231545448304,0.0109149452060083,0.0075602659157338,0.6340315540631613,0.0213340077399283,-0.0169694381100791,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.4852658585858586,-0.0296310491202301,0.1801111111111111,-0.0152214516129019,0.5440432670520904,0.0089933026173601,0,0,0.0,98.2,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_007,BART,18.28426751494408,0.2862700425423211,-0.0457967316703752,8,26.928169578313828,0.5787492447058159,0.1388573174128526,8,1.2739010956138372,0.0328999192347319,0.0047932847868111,8,4.766104431822896,0.5307211139170508,0.0704613133384344,8,0.02711251151959,0.0102324276135971,0.0004985121575105,8,3.8733743522316217,0.3063814543346396,0.0675257578543964,8,0.2179600616218522,0.0193446340235962,0.0042856278800139,8,0.1171134279866237,0.0105378617068015,0.0023581655655565,8,0.7782347449101508,0.0278834740786657,0.0063331200075384,8,2.71162785962224,0.1583511187537862,0.0368648173842203,8,3.721361357718706,0.4970574117185153,-0.0501409456530976,8,23.6443542689085,0.2279752851099836,0.0313797581375404,8,8.599891204736196,1.9434203222861368,0.3603633977850491,8,2.348894280002719,1.7609756097560978,0.9569377990430622,4.0,19.0,0.6031484377439608,0.1936936936936936,0.1814896814896814,D01,0.575135135135135,0.3596846846846847,0.1089186589186589,3.0,"2022,2024,2025",0.8724284768104553,0.0134114292481816,0.0098977088928216,0.5330037474632263,0.0112215279115533,0.008730424301965,0.8684632380803426,0.0314965579047131,0.0239775862012579,0.4967289566993713,0.0048803349375585,0.0032662664140975,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.6047772316919191,-0.049817514129384,0.4051187499999999,-0.0069767857142816,0.1756330290989488,-0.0150008316885409,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_010,BART,15.00024649873376,1.6508384996323062,0.3814173312825372,8,19.866452552378178,1.7462773061381498,0.43668115905649,8,1.1990617718547585,0.0364519697951816,-0.0024509055762274,8,2.9241411425173283,0.4181409979687956,0.0590498930540449,8,0.0064368507296421,0.0052402803067647,0.0004971031085722,8,2.698068730533123,0.2412426973281942,0.0298657682513859,8,0.1832432530936785,0.0313718161511658,-0.0040905395148242,8,0.1007632838445715,0.0181141988125065,-0.0027175026445035,8,0.7456800448708236,0.0285170509238112,-0.0017713615206757,8,2.354797658510506,0.2608178129319804,0.0564258479246673,8,5.060174256563187,0.5438267236132586,-0.0197169504464017,8,18.62928587198257,1.568457964317293,0.3824007944878393,8,8.9791236105375,9.5813104572894,-1.6587169746957884,8,5.854572592261238,5.146163215590742,1.0,7.0,65.0,0.7693599793505568,0.5971042471042469,0.0733034938917291,D01,0.8036036036036037,0.6698798798798797,0.0648482898482898,3.0,"2022,2024,2025",0.9214263359705608,0.0030165403334456,0.0023539151464189,0.754571000734965,0.0275926592191292,-0.0206395132201047,0.9170689185460408,0.0100083958761918,0.0074555235249651,0.6666721900304159,0.0217588291835459,-0.0160432585648118,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.4709580303030303,-0.0358056818181789,0.11914375,-0.001576785714285,0.6177572900896292,0.0054418373472965,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_011,BART,15.842530369758606,0.329560743540287,-0.0399080389206268,8,25.272507935762405,0.659589980169958,0.1455726007459337,8,1.408996595069766,0.038733967476635,-0.0078136632402415,8,5.502225930802524,0.2159788629739187,-0.0276827045639724,8,0.0635382511471789,0.0416368967341641,-0.0100871665044526,8,4.745349767617881,0.3466570216733885,0.0679209301310784,8,0.3170113248634152,0.0315287587084908,0.0066568197273494,8,0.1767806182033382,0.0179823362749715,0.0038253467326049,8,0.846413285471499,0.0216490113493576,0.0041913609187683,8,2.726005917415023,0.1099700156606379,0.0210550860312971,8,3.47050891071558,0.231198772038191,0.0309137796955064,8,22.664867356419563,0.33450672427766,0.0562992572508156,8,19.988149734796025,2.5311934107683296,-0.4856029479113663,8,3.1411720117906192,2.332197614991482,0.9743954480796586,5.0,37.0,0.4984282558300321,0.1572072072072072,0.1497167997167997,D01,0.5207207207207207,0.2946546546546547,0.106086151086151,3.0,"2022,2024,2025",0.8908690810203552,0.0117660421378556,0.0088853793484819,0.5190058251221975,0.0218945533203723,0.017061708228929,0.9054219524065652,0.026302040924688,0.0199554903166625,0.482107013463974,0.0145019828433048,0.0111131902251928,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.600674154040404,-0.0583119973544914,0.4071937499999999,-0.0223196428571366,0.1943269112242416,0.0012073152996307,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_012,BART,18.66199005395174,0.4459756578753822,0.061903780401789,8,26.678546220064163,0.6081155530156528,0.1420408375431737,8,1.2769395699724555,0.0147832023584692,0.0001564005417867,8,4.9879373498260975,0.2259493219135163,0.0267801728544202,8,0.01434269188303,0.0034998403067992,-3.085394347873533e-05,8,4.598654542118311,0.1476800122194925,0.0154247519107986,8,0.2512553787673823,0.0115370686002393,-0.0002614448881931,8,0.1395016346359625,0.0064574484669675,-0.0004533266169499,8,0.8241476248949766,0.0157768740826591,0.0027759745285381,8,2.7914737965911627,0.2036489760892266,0.0490307447221022,8,4.502990543842316,0.3679449476968885,-0.0357876402754358,8,24.897822201251984,0.3848139875382644,0.0576355819215918,8,7.687983090872876,1.3245854105419697,-0.1511157497144191,8,2.1233067957605125,1.7950310559006208,0.9477124183006536,3.0,17.0,0.7189728795932612,0.3423423423423424,0.2229452229452229,D01,0.6823423423423425,0.5154654654654655,0.0966528866528866,3.0,"2022,2024,2025",0.9135834574699402,0.0033977455875681,0.0003616511821743,0.6697997252146403,0.0199260034504358,0.0156357926981792,0.903830905755361,0.0029538802121575,0.0009767242840354,0.6081613103548685,0.0129495226092325,0.0102537742682866,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.5276604489087301,-0.0653731998771689,0.20783125,-0.0597720238095204,0.5283893841210501,0.0504954660134487,0,0,0.0,94.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_013,BART,17.732843458652496,0.7528858604424236,-0.1585434878273054,8,25.299022555351257,0.1901258612055074,0.0459257304875626,8,1.2883400591090322,0.0495789508150162,0.011502171248232,8,4.972002875059843,0.6155208043220006,0.1463181135068763,8,0.0122163142668796,0.0081475226427996,0.0015366271506609,8,4.6590301636606455,0.5240363439135013,0.1221014322197174,8,0.2665338785154745,0.0415474530178331,0.0093508171401097,8,0.1444948408170603,0.0232781033116521,0.0052204347109834,8,0.8266881760209799,0.0405615028668551,0.0094352636490608,8,2.752211448736489,0.1877417053657454,0.0443754559544671,8,4.351302295923233,0.5684446017933537,-0.1167501553737689,8,23.51907311379909,0.2580045388474845,-0.0327207653989383,8,9.991237574606204,3.897191515995812,0.8573883197163497,8,1.4365013757341831,1.2620087336244543,1.0,2.0,17.0,0.6874135617308585,0.2027027027027027,0.3896318396318396,D01,0.701081081081081,0.350900900900901,0.2618075218075218,3.0,"2022,2024,2025",0.9013738632202148,0.0074004811802175,-0.005918868950435,0.6147831678390503,0.0207916626796775,0.0165349117347173,0.8859140078226725,0.0049753209283913,-0.0036134379250659,0.5657383799552917,0.0157449900203955,0.0126194613320485,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.5248387953192641,-0.0616556683544584,0.15458125,-0.0269494047619024,0.5146748750846167,0.0393636580947127,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_015,BART,16.4566370844841,0.3829346965472431,-0.0412092501705518,8,23.01465085148812,0.4220189288708076,0.0995276355522394,8,1.2393217803910377,0.0247718271670187,0.0037439930428635,8,3.8403177801519632,0.3219152907040029,0.0511583333116279,8,0.0154423148683235,0.0066116632031109,0.0001879378666976,8,3.385162640362978,0.2379070628060959,0.0468611159509745,8,0.2068418926792219,0.0186837329059321,0.0033924951944349,8,0.1120474237250164,0.0105744294275125,0.001860320115913,8,0.7773797735571861,0.0297740385185582,0.005912900040075,8,2.603239097632468,0.1782711063947797,0.0426345878255878,8,4.41009808331728,0.3295483567271065,-0.0195748848130501,8,20.9205734282732,0.196065463381295,0.0310033985250656,8,6.730140214087442,1.8158598120354763,0.3130278101132649,8,3.1450551722399767,2.6253101736972706,0.9791859389454208,5.0,46.0,0.4482203685009779,0.1572072072072072,0.1497167997167997,D01,0.4804504504504505,0.2724474474474475,0.122063947063947,3.0,"2022,2024,2025",0.8920083244641622,0.0054504995053214,0.0043700890881674,0.6629270513852438,0.0286985896278083,-0.0139816743986924,0.8800479173660278,0.0144391838101186,0.0111231591020306,0.5979285836219788,0.0236292404198172,-0.0121332279273423,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.5976097811447812,-0.0392427865346968,0.4048222222222222,-0.0312195161290322,0.2425198620414619,0.0038098517469584,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_016,BART,17.484175831079483,0.2532840516978698,0.00776047529793,8,25.92328484356404,0.5243879625012734,0.1280898850320526,8,1.286331725306809,0.0185595848069944,-0.0026805626610477,8,4.693552780896425,0.2182913798947369,-0.0146194762385181,8,0.0247530494930288,0.0080288956065397,-0.0015412870094415,8,4.107154957950115,0.1507861450708334,-0.0002351836975866,8,0.2420819300459697,0.0118860142723325,-0.0007056532371551,8,0.1349544389522634,0.0070754655406945,-0.0005293946787671,8,0.8118292414583266,0.0196996227644535,0.0027113202592381,8,2.6794550586491823,0.1705870006576507,0.0394804609091229,8,4.201449832879007,0.3034337589584404,0.0219818847048876,8,23.48009829223156,0.1185174600579537,0.0166380716226606,8,9.45209102355875,1.9664462463985235,-0.437303430069484,8,4.042195235055104,2.91566265060241,0.9646464646464646,6.0,22.0,0.6168556939279627,0.3770270270270269,0.0979004479004479,D01,0.5779279279279279,0.4054804804804803,0.1112782612782612,3.0,"2022,2024,2025",0.8831819693247477,0.0063508661031052,0.0047832046236312,0.558762788772583,0.0100707238954567,0.0054808514458798,0.8812726338704427,0.0178222274144425,0.014275755201067,0.516843855381012,0.0069654405426914,0.0014373319489621,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.6003875,-0.0538059956709901,0.3988375,-0.0076452380952333,0.1973998505524808,-0.0103062235944864,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_018,BART,17.851226843893528,0.3599092271268317,0.0511989980970583,8,25.303028523921967,0.7836176573991762,0.1969577821353633,8,1.2724008848890662,0.0224029468649374,0.0038165044933039,8,4.678748372010887,0.3910293215716331,0.0803348216835759,8,0.0213049393269102,0.0039827405595393,-0.000134340230688,8,4.074961187317967,0.3746555402324306,0.0807528109187184,8,0.2312457934604026,0.0213528042163325,0.0040484968543717,8,0.1255055101064499,0.0107355980367304,0.0018886150735584,8,0.7977661290206015,0.0267198604063439,0.0052003810443372,8,2.6826630467548966,0.2001913271547883,0.0463979491232306,8,4.010562086477876,0.2901514048648746,-0.0485910929886242,8,23.190244764089584,0.5190203324811691,0.1260219020887708,8,8.02075535239419,1.350800137554992,0.2313316515420249,8,5.74945589887442,4.218978102189781,0.884108867427568,9.0,34.0,,,,D01,,,,3.0,"2022,2024,2025",0.8980536659558614,0.0031242712127714,-0.0011810106890539,0.4546495179335276,0.1822096504107121,0.1421358266047016,0.8962943156560262,0.0048870956560776,-0.0013886392116542,0.4304504444201787,0.1519706592643053,0.1181563724364508,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.6361228956228957,-0.0423322189638242,0.49815,-0.0327171774193505,0.1513428080364728,0.0004923794429626,1,2006,0.5,100.0,0,0,,0,0.0,0.5,0.5,0,1,0,1,2006.0,19.0,0,1,0,loss,19.0
BART_019,BART,12.862422928214071,0.3714683306440217,-0.0240895890416027,8,21.45461519062519,0.5097840715459986,0.127683989971289,8,1.3519518384709954,0.0183714549053065,0.0003848571507292,8,4.4232033509761095,0.1237974960389219,-0.0009912170063993,8,0.0201018215611838,0.0052529233042602,-7.373825889412607e-05,8,4.105860468000174,0.0755323416917379,-0.0016546193100209,8,0.3205446325009689,0.0134179280751306,0.0003328057964303,8,0.1808997804764658,0.0081336230922722,0.0002640179905561,8,0.8711796062998474,0.0141112674430409,0.0018967500696798,8,2.581501821987331,0.0945509314229112,0.0211683995805913,8,3.856730928644538,0.2269715644214824,-0.0174750592624326,8,19.25543169677257,0.232975585455143,-0.0004359033403363,8,26.82984383031726,3.1376751484741217,0.1175300439221834,8,5.231471428791501,4.190476190476191,0.9328591256072172,8.0,44.0,0.6052782747458639,0.3601673101673102,0.1420196081960787,D01,0.6354054054054055,0.3538738738738738,0.1333231033231033,3.0,"2022,2024,2025",0.8740311861038208,0.0055472623072904,0.0042141846248083,0.5202812751134237,0.0251707767958362,0.0201693347522187,0.8609630664189657,0.0212335092397562,0.0166750933442791,0.4882212877273559,0.0172910265932166,0.0138473510742187,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.5774541245791246,-0.0458790951857214,0.3642944444444444,-0.0264012903225819,0.2351805311740805,0.0077633001942331,0,0,0.0,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_023,BART,13.771995313465595,0.2400750483661501,0.0217988950352541,8,21.94865630567073,0.5347944955495733,0.1191370228903318,8,1.4154522474855185,0.0354010096063669,-0.0076153436686459,8,5.200017049908638,0.2873827920789351,-0.0542965946440624,8,0.0615168636904854,0.0245229304870279,-0.0055822962662677,8,4.2706755716353655,0.1087845129077784,0.0111141730604967,8,0.3196523889200762,0.0109180302714797,0.0004941995027944,8,0.1790786974597722,0.0067155006556442,0.0003436256916643,8,0.864241580478847,0.0142590652433623,0.002121874270475,8,2.6682359110564,0.0656012408509889,0.0145858504646484,8,2.869958532974124,0.3555129040340657,0.0782888570880282,8,20.24104142189026,0.2086286181406254,0.0213749776157277,8,26.740010421723127,2.662096767270992,-0.56091753414995,8,2.592835301957294,1.7745750184774574,0.9192089206816748,7.0,49.0,0.5726437732976489,0.2375160875160874,0.1487591281708928,D01,0.5729729729729729,0.3588888888888889,0.143027313027313,3.0,"2022,2024,2025",0.8759516676266988,0.0091587417715533,0.0070555039814537,0.5643290082613627,0.0070980784693438,-0.0036306296076088,0.8771750728289286,0.0203348678226743,0.0161272755690978,0.5160201986630758,0.0061498565806441,-0.0043979372297011,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.6568972783389451,-0.0512233754208745,0.4480333333333333,-0.0334408333333333,0.1449115663213603,0.0020113150711707,0,0,0.0,95.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_024,BART,18.65897459536791,0.2515571299372539,0.0342452775423662,8,26.2010834813118,0.775567509713748,0.185133142239249,8,1.352286810055375,0.0372303173598804,-0.0061532218756018,8,6.00063743442297,0.4895453074294761,-0.0697986478048569,8,0.0682423198850301,0.0224535223146018,-0.0041285038893399,8,3.96294884942472,0.218966163894329,0.0408325130217044,8,0.2197065496002324,0.0113087591652074,0.0016305289416857,8,0.1183914934808854,0.0063208976577671,0.0008769006830416,8,0.7931618145667017,0.0209236342405849,0.0038441622959987,8,2.74206380173564,0.1463744218475974,0.0330052734595461,8,2.7397703351452947,0.3667631896438367,0.0690790830678624,8,23.870873674750328,0.3183505521317064,0.074074672658087,8,13.16092093475163,2.1763202641341586,-0.3517773046934176,8,1.7547653506033232,1.6,1.0,2.0,32.0,0.6424859837434864,0.2837837837837837,0.3408759408759408,D01,0.654954954954955,0.4945945945945945,0.1411261261261261,3.0,"2022,2024,2025",0.8501331607500712,0.0178686217405183,0.0139519274234766,0.4771987696488698,0.0046368080439012,0.0003875323704315,0.8576060136159261,0.0403390579058555,0.0314792522362288,0.4463432729244232,0.0047315129767836,-0.0022983721324371,NEON_DP3.30026.002_bidirectional_BRDF_only,8.0,0.6426708459595959,-0.0562961471861411,0.46759375,-0.0207113095238027,0.141862896066943,-0.0199701101633377,0,0,0.0,93.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_025,BART,15.644725307822227,0.5769500148894724,0.1139707646806436,8,25.068054854869843,0.6884315924301342,0.1615431759061846,8,1.346950013190508,0.0240025934063711,-0.0043613602982473,8,5.121527934446931,0.2146294988225693,-0.0212639445743306,8,0.0260666572203263,0.0064998436502409,-0.0013693714164606,8,4.627647530287504,0.1619555060732779,-0.0046569935347224,8,0.3050816936884075,0.0176435948078907,-0.0024289634760775,8,0.1678015538491308,0.0103713140195553,-0.0014905696767161,8,0.8631113981828094,0.0114071367806281,-0.0006404905596171,8,2.8178541716188192,0.0812145359207586,0.0170649262285453,8,3.6231342935934654,0.2600577229443374,0.0318786561713572,8,22.088305436074734,0.4533487398450518,0.0863333963298024,8,17.24082111986354,2.375124320362896,-0.4880930820171347,8,3.027042791456239,2.6133333333333333,0.9667487684729064,4.0,28.0,0.7028275248565675,0.2139639639639639,0.1796287796287796,D01,0.6874774774774774,0.384009009009009,0.0918629668629668,3.0,"2022,2024,2025",0.8639528751373291,0.0164260041701388,0.0038862909589479,0.4717426697413127,0.0075374632450536,0.0053797726120264,0.8564927776654562,0.0286329584318478,0.0196149221488391,0.4492688675721486,0.005862254593734,0.00023161300591,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.628875382996633,-0.0484072356427104,0.4230333333333333,-0.0244708064516129,0.1567207160446958,-0.0061339638604979,0,0,0.0,98.8,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_026,BART,16.441469557583332,0.3046306595197967,0.0403320038581087,8,24.57464899122715,0.6720043376784299,0.165587974036693,8,1.420741337351501,0.0373417844636887,-0.0082111733761612,8,6.261087248101831,0.3133796428724198,-0.0661365568534247,8,0.0683663217241701,0.0263614523772605,-0.0063171762109937,8,5.046744477003813,0.1841711343522052,0.0303159331598536,8,0.3158893343061209,0.0139571135899982,0.0011892429836793,8,0.1697570713004097,0.0082025452075096,0.0005409099185366,8,0.8522018888033926,0.0134237067682527,0.0014846874044847,8,2.836815988644957,0.067083273924313,0.0148711527588745,8,2.6028059609234333,0.3188682095811972,0.0733601885695584,8,22.39937680959701,0.2927350075871373,0.0696268352406878,8,19.745550779625773,2.64971100466074,-0.5594858027312598,8,2.1327655699895685,1.6373937677053827,0.9722689075630252,4.0,34.0,0.6154242427955573,0.4009009009009008,0.1381670881670881,D01,0.6356756756756756,0.4734984984984985,0.1242570492570492,3.0,"2022,2024,2025",0.8583688735961914,0.0114114005675936,0.005110067980629,0.4710029760996501,0.0120041071665433,-0.0084279136998306,0.8547024130821228,0.0383863797898432,0.0255799974713984,0.4457440972328186,0.0151664675534664,-0.0110396274498523,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.6486882892416226,-0.0373670536354253,0.4535111111111111,0.0068474193548383,0.1406978095522738,-0.0299673031944188,0,0,0.0,95.2,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
BART_027,BART,20.01419896632433,0.3591599462527147,0.0711100035857491,8,25.87821549177169,0.8407695717130104,0.2056766904519303,8,1.3218950191512704,0.0537289336112263,-0.0089299201809931,8,5.844041546806693,0.7396606297103574,-0.1082809554501452,8,0.0793866970998351,0.0296382423705833,-0.0053152093937785,8,2.9190770210698247,0.2534302491478977,0.0372525922617381,8,0.146845445560757,0.0126654657971631,0.001273372935224,8,0.076090153073892,0.0060574777871268,0.0007183696461683,8,0.7000199873000383,0.0231096341194746,0.0040833758900367,8,2.433373233303428,0.184065828689579,0.0406404268665634,8,2.7635715771466494,0.4047672780502692,0.069720471668492,8,23.83711075782776,0.4557666300650861,0.1131794079706539,8,8.876919494010508,3.0077342687497763,-0.4977730045295811,8,1.990457322403841,1.5990016638935107,1.0,3.0,31.0,0.5974407320452012,0.2567567567567568,0.2354772854772854,D01,0.6276576576576576,0.4738738738738738,0.1112069212069212,3.0,"2022,2024,2025",0.8688988288243612,0.0123056761919389,0.0086788662842335,0.5460293094317118,0.0016783546607152,-0.0009842472417012,0.8679072658220927,0.0257520351576485,0.019217231443949,0.5034829179445902,0.0033311872327507,-0.0025740052972519,NEON_DP3.30026.002_bidirectional_BRDF_only,9.0,0.6763682603815937,-0.0466884563375611,0.4692222222222222,-0.0353065322580589,0.1328144008970418,-0.0012364606765523,0,0,0.0,93.8,0,0,,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,none,
