plotID,siteID,lon,lat,stand_age_30m,forest_type_30m
SOAP_059,SOAP,-119.273065,37.033569,3.0,planted
SOAP_057,SOAP,-119.272777,37.034931,9.0,planted
SOAP_051,SOAP,-119.271714,37.03307,3.0,planted
SOAP_048,SOAP,-119.270426,37.035228,37.0,planted
SOAP_058,SOAP,-119.263968,37.033729,4.0,planted
SOAP_043,SOAP,-119.268722,37.034451,3.0,planted
SOAP_050,SOAP,-119.267648,37.033114,4.0,planted
SOAP_044,SOAP,-119.269313,37.031452,4.0,planted
SOAP_052,SOAP,-119.270008,37.032249,3.0,planted
SOAP_046,SOAP,-119.266634,37.032326,4.0,planted
SOAP_060,SOAP,-119.270294,37.030897,,none
SOAP_055,SOAP,-119.265314,37.033158,4.0,planted
SOAP_054,SOAP,-119.259579,37.033265,,none
SOAP_047,SOAP,-119.257597,37.034404,2.0,planted
SOAP_031,SOAP,-119.252227,37.035342,4.0,planted
SOAP_049,SOAP,-119.253559,37.03505,3.0,planted
SOAP_056,SOAP,-119.254903,37.034482,3.0,planted
SOAP_053,SOAP,-119.255871,37.033627,3.0,planted
SOAP_045,SOAP,-119.257548,37.033029,3.0,planted
SOAP_061,SOAP,-119.271407,37.034146,4.0,planted
SOAP_002,SOAP,-119.281763,37.030703,4.0,planted
SOAP_010,SOAP,-119.273802,37.03519,25.0,planted
SOAP_006,SOAP,-119.281566,37.025056,5.0,planted
SOAP_013,SOAP,-119.281718,37.029599,4.0,planted
SOAP_012,SOAP,-119.276685,37.030515,,none
SOAP_004,SOAP,-119.269483,37.037426,1.0,planted
SOAP_003,SOAP,-119.250835,37.033983,4.0,planted
SOAP_016,SOAP,-119.253018,37.028524,,none
SOAP_007,SOAP,-119.249997,37.028597,4.0,planted
SOAP_020,SOAP,-119.25697,37.036585,3.0,planted
SOAP_009,SOAP,-119.256677,37.037935,40.0,planted
SOAP_008,SOAP,-119.276287,37.0292,3.0,planted
SOAP_021,SOAP,-119.276172,37.036227,40.0,planted
SOAP_018,SOAP,-119.243605,37.028985,4.0,planted
SOAP_019,SOAP,-119.245692,37.030844,3.0,planted
SOAP_017,SOAP,-119.242317,37.030901,5.0,planted
SOAP_015,SOAP,-119.251658,37.038264,9.0,planted
SOAP_001,SOAP,-119.273529,37.037898,15.0,planted
SOAP_011,SOAP,-119.26273,37.037301,11.0,planted
SOAP_022,SOAP,-119.252655,37.038279,4.0,planted
SOAP_024,SOAP,-119.28258,37.025014,2.0,planted
STEI_058,STEI,-89.587322,45.503506,19.0,natural
STEI_051,STEI,-89.585001,45.503823,16.0,natural
STEI_056,STEI,-89.587891,45.50752,17.0,natural
STEI_046,STEI,-89.586589,45.504592,39.0,natural
STEI_061,STEI,-89.5847,45.50517,39.0,natural
STEI_062,STEI,-89.585482,45.505974,19.0,natural
STEI_052,STEI,-89.588542,45.505085,19.0,natural
STEI_055,STEI,-89.588862,45.504019,19.0,natural
STEI_047,STEI,-89.588573,45.506178,19.0,natural
STEI_053,STEI,-89.587394,45.505661,20.0,natural
STEI_048,STEI,-89.587196,45.509453,19.0,natural
STEI_060,STEI,-89.58706,45.506757,19.0,natural
STEI_054,STEI,-89.585672,45.509976,19.0,natural
STEI_049,STEI,-89.585575,45.507857,19.0,natural
STEI_057,STEI,-89.584791,45.507076,17.0,natural
STEI_050,STEI,-89.584873,45.508956,19.0,natural
STEI_059,STEI,-89.588327,45.508883,,none
STEI_005,STEI,-90.086208,45.826442,39.0,natural
STEI_009,STEI,-90.089055,45.82204,39.0,natural
STEI_012,STEI,-90.048067,45.785871,39.0,natural
STEI_017,STEI,-90.073206,45.82223,39.0,natural
STEI_019,STEI,-90.074786,45.829715,39.0,natural
STEI_003,STEI,-90.072607,45.82494,39.0,natural
STEI_007,STEI,-90.053927,45.793824,39.0,natural
STEI_002,STEI,-90.092307,45.797373,39.0,natural
STEI_011,STEI,-90.074576,45.804887,39.0,natural
STEI_010,STEI,-90.104117,45.787642,39.0,natural
STEI_008,STEI,-90.062109,45.802505,39.0,natural
STEI_015,STEI,-90.099612,45.810959,39.0,natural
STEI_016,STEI,-90.096476,45.795919,39.0,natural
STEI_004,STEI,-90.064162,45.797883,39.0,planted
STEI_013,STEI,-90.071973,45.792821,39.0,planted
STEI_001,STEI,-90.092743,45.812246,39.0,natural
STEI_021,STEI,-90.085088,45.834307,38.0,planted
STEI_006,STEI,-90.078389,45.817458,39.0,natural
STEI_014,STEI,-90.06827,45.816395,39.0,natural
STEI_022,STEI,-90.052167,45.804414,39.0,natural
STEI_023,STEI,-90.098036,45.823957,39.0,natural
TALL_003,TALL,-87.415333,32.893534,,none
TALL_005,TALL,-87.397336,32.897137,6.0,planted
TALL_009,TALL,-87.406687,32.899787,7.0,planted
TALL_012,TALL,-87.397457,32.919044,39.0,planted
TALL_004,TALL,-87.432614,32.957884,2.0,planted
TALL_010,TALL,-87.418704,32.926835,39.0,natural
TALL_007,TALL,-87.42694,32.974426,24.0,natural
TALL_002,TALL,-87.428895,32.922166,31.0,natural
TALL_022,TALL,-87.392259,32.904182,40.0,natural
TALL_015,TALL,-87.437886,32.916737,40.0,planted
TALL_016,TALL,-87.415018,32.970408,40.0,planted
TALL_011,TALL,-87.410146,32.956315,39.0,natural
TALL_018,TALL,-87.389763,32.916368,1.0,planted
TALL_006,TALL,-87.446131,32.898842,40.0,planted
TALL_013,TALL,-87.454392,32.884748,40.0,natural
TALL_001,TALL,-87.432705,32.977665,40.0,natural
TALL_017,TALL,-87.40866,32.91006,40.0,planted
TALL_020,TALL,-87.42683,32.955991,40.0,planted
TALL_008,TALL,-87.433389,32.921617,39.0,natural
TALL_043,TALL,-87.395678,32.953402,7.0,planted
TALL_049,TALL,-87.394729,32.950699,39.0,planted
TALL_046,TALL,-87.395404,32.951776,38.0,planted
TALL_061,TALL,-87.399842,32.948263,39.0,natural
TALL_052,TALL,-87.395672,32.949358,39.0,planted
TALL_050,TALL,-87.399209,32.950434,40.0,planted
TALL_051,TALL,-87.397294,32.950156,39.0,planted
TALL_057,TALL,-87.397927,32.947183,39.0,natural
TALL_060,TALL,-87.398894,32.952569,39.0,planted
TALL_055,TALL,-87.398562,32.948542,39.0,natural
TALL_058,TALL,-87.396626,32.946938,39.0,natural
TALL_045,TALL,-87.397297,32.951777,29.0,planted
TALL_059,TALL,-87.395041,32.946631,39.0,natural
TALL_054,TALL,-87.397268,32.948795,35.0,planted
TALL_056,TALL,-87.395989,32.948033,7.0,planted
TALL_044,TALL,-87.397606,32.952869,36.0,planted
TALL_047,TALL,-87.398914,32.951498,36.0,planted
TALL_048,TALL,-87.396003,32.9507,40.0,planted
TALL_042,TALL,-87.39696,32.953943,2.0,planted
TALL_053,TALL,-87.3944,32.949102,39.0,natural
TALL_064,TALL,-87.425248,32.959807,40.0,natural
TALL_025,TALL,-87.396378,32.899566,40.0,planted
TEAK_045,TEAK,-119.00382,36.997917,40.0,natural
TEAK_054,TEAK,-119.001514,36.99931,8.0,planted
TEAK_048,TEAK,-119.002542,37.00037,39.0,planted
TEAK_061,TEAK,-119.001573,37.001477,40.0,planted
TEAK_059,TEAK,-119.004259,37.001454,4.0,natural
TEAK_049,TEAK,-119.006591,37.000042,40.0,planted
TEAK_060,TEAK,-119.005596,37.000848,40.0,natural
TEAK_055,TEAK,-119.005545,36.99922,40.0,planted
TEAK_062,TEAK,-119.008964,37.000259,40.0,planted
TEAK_056,TEAK,-119.010675,37.002101,24.0,planted
TEAK_044,TEAK,-119.010045,37.003221,39.0,natural
TEAK_057,TEAK,-119.008047,37.004089,40.0,natural
TEAK_053,TEAK,-119.010746,37.004851,40.0,planted
TEAK_047,TEAK,-119.009069,37.005149,40.0,planted
TEAK_051,TEAK,-119.007333,37.002985,40.0,natural
TEAK_046,TEAK,-119.007756,37.006791,40.0,planted
TEAK_058,TEAK,-119.007606,36.998096,40.0,natural
TEAK_043,TEAK,-119.011037,36.999698,,none
TEAK_052,TEAK,-119.009507,37.008938,40.0,planted
TEAK_050,TEAK,-119.016131,37.004195,40.0,natural
TEAK_001,TEAK,-119.01647,36.976667,40.0,natural
TEAK_002,TEAK,-119.035693,36.978454,40.0,natural
TEAK_003,TEAK,-119.010619,37.012962,39.0,planted
TEAK_004,TEAK,-119.036304,37.001687,9.0,planted
TEAK_006,TEAK,-119.057146,36.975638,40.0,natural
TEAK_025,TEAK,-119.024514,36.989997,40.0,natural
TEAK_005,TEAK,-118.988578,37.058229,40.0,natural
TEAK_011,TEAK,-119.002986,37.004153,40.0,planted
TEAK_007,TEAK,-119.052104,36.999797,40.0,planted
TEAK_014,TEAK,-119.042558,37.022379,10.0,planted
TEAK_010,TEAK,-119.049096,37.014434,9.0,natural
TEAK_012,TEAK,-119.009599,37.013801,40.0,natural
TEAK_017,TEAK,-119.055283,36.994069,30.0,natural
TEAK_013,TEAK,-119.041671,36.974821,40.0,natural
TEAK_019,TEAK,-119.009213,36.97377,9.0,natural
TEAK_020,TEAK,-119.008624,37.025679,2.0,natural
TEAK_016,TEAK,-119.006407,37.030316,40.0,natural
TEAK_015,TEAK,-119.044357,36.988308,40.0,natural
TEAK_024,TEAK,-119.033679,36.993067,,none
TEAK_018,TEAK,-119.028942,36.978607,40.0,natural
TREE_042,TREE,-89.591099,45.495221,39.0,natural
TREE_053,TREE,-89.592476,45.491645,39.0,natural
TREE_049,TREE,-89.591026,45.493852,39.0,natural
TREE_046,TREE,-89.592162,45.49355,39.0,natural
TREE_055,TREE,-89.594035,45.49189,39.0,natural
TREE_056,TREE,-89.591768,45.492738,39.0,natural
TREE_050,TREE,-89.590096,45.49009,39.0,natural
TREE_054,TREE,-89.593198,45.49057,39.0,natural
TREE_052,TREE,-89.590168,45.491181,39.0,natural
TREE_051,TREE,-89.593697,45.493514,39.0,natural
TREE_057,TREE,-89.58023,45.492749,39.0,natural
TREE_025,TREE,-89.58222,45.494325,39.0,natural
TREE_043,TREE,-89.577266,45.494978,20.0,natural
TREE_044,TREE,-89.579154,45.494653,20.0,natural
TREE_048,TREE,-89.579211,45.495481,39.0,natural
TREE_047,TREE,-89.58799,45.495261,39.0,natural
TREE_041,TREE,-89.587995,45.494189,39.0,natural
TREE_040,TREE,-89.585717,45.495318,39.0,natural
TREE_039,TREE,-89.582576,45.493221,39.0,natural
TREE_045,TREE,-89.583402,45.495102,39.0,natural
TREE_017,TREE,-89.576619,45.492422,39.0,planted
TREE_019,TREE,-89.574026,45.494384,18.0,natural
TREE_010,TREE,-89.56329,45.494884,29.0,planted
TREE_016,TREE,-89.566391,45.495625,39.0,natural
TREE_001,TREE,-89.569881,45.487729,39.0,natural
TREE_014,TREE,-89.569452,45.486646,3.0,natural
TREE_009,TREE,-89.569418,45.485858,39.0,natural
TREE_060,TREE,-89.568055,45.498289,39.0,natural
TREE_012,TREE,-89.573517,45.491401,39.0,natural
TREE_005,TREE,-89.5554,45.481809,,none
TREE_011,TREE,-89.554554,45.497234,22.0,natural
TREE_018,TREE,-89.567838,45.493691,29.0,natural
TREE_003,TREE,-89.577675,45.490243,39.0,natural
TREE_007,TREE,-89.557229,45.496911,39.0,natural
TREE_008,TREE,-89.55497,45.480466,,none
TREE_006,TREE,-89.551228,45.491627,6.0,natural
TREE_004,TREE,-89.556089,45.479917,39.0,natural
TREE_002,TREE,-89.567781,45.492353,39.0,natural
TREE_015,TREE,-89.554887,45.48697,39.0,natural
TREE_023,TREE,-89.551853,45.488111,39.0,natural
TREE_062,TREE,-89.56961,45.48203,39.0,natural
TREE_064,TREE,-89.560389,45.499011,39.0,planted
TREE_022,TREE,-89.551312,45.493267,39.0,planted
TREE_063,TREE,-89.558176,45.483958,39.0,planted
UNDE_048,UNDE,-89.540445,46.232136,39.0,natural
UNDE_038,UNDE,-89.534573,46.232249,39.0,natural
UNDE_037,UNDE,-89.541941,46.231276,39.0,natural
UNDE_045,UNDE,-89.539694,46.233222,39.0,natural
UNDE_058,UNDE,-89.538847,46.23109,39.0,natural
UNDE_052,UNDE,-89.542432,46.233161,39.0,natural
UNDE_047,UNDE,-89.536561,46.23277,39.0,natural
UNDE_054,UNDE,-89.537275,46.231644,39.0,natural
UNDE_057,UNDE,-89.540913,46.234299,39.0,natural
UNDE_050,UNDE,-89.537992,46.2295,39.0,planted
UNDE_055,UNDE,-89.536012,46.229528,39.0,planted
UNDE_059,UNDE,-89.532533,46.230692,39.0,planted
UNDE_065,UNDE,-89.533647,46.236329,39.0,natural
UNDE_043,UNDE,-89.542459,46.234247,39.0,natural
UNDE_044,UNDE,-89.53264,46.231744,10.0,planted
UNDE_049,UNDE,-89.536457,46.230581,39.0,natural
UNDE_056,UNDE,-89.543158,46.232064,39.0,natural
UNDE_078,UNDE,-89.531597,46.234214,39.0,natural
UNDE_061,UNDE,-89.535041,46.233351,39.0,natural
UNDE_060,UNDE,-89.53571,46.23142,39.0,natural
UNDE_014,UNDE,-89.513299,46.22596,39.0,natural
UNDE_013,UNDE,-89.537131,46.227894,39.0,natural
UNDE_002,UNDE,-89.544805,46.243102,39.0,natural
UNDE_001,UNDE,-89.560771,46.234625,39.0,natural
UNDE_003,UNDE,-89.53609,46.256247,10.0,planted
UNDE_010,UNDE,-89.541857,46.237778,39.0,planted
UNDE_006,UNDE,-89.512657,46.254613,39.0,natural
UNDE_011,UNDE,-89.505026,46.215104,39.0,natural
UNDE_007,UNDE,-89.53615,46.248716,39.0,natural
UNDE_012,UNDE,-89.504463,46.236979,39.0,planted
UNDE_008,UNDE,-89.515052,46.256193,39.0,natural
UNDE_016,UNDE,-89.525485,46.24597,9.0,natural
UNDE_020,UNDE,-89.481736,46.207506,39.0,natural
UNDE_021,UNDE,-89.5118,46.218464,39.0,natural
UNDE_022,UNDE,-89.56955,46.230668,39.0,natural
UNDE_018,UNDE,-89.53471,46.243048,39.0,planted
UNDE_019,UNDE,-89.543562,46.258243,39.0,natural
UNDE_023,UNDE,-89.501807,46.230008,39.0,natural
UNDE_015,UNDE,-89.506506,46.231237,39.0,planted
UNDE_027,UNDE,-89.49004,46.210824,39.0,natural
WREF_089,WREF,-121.960577,45.822925,40.0,natural
WREF_082,WREF,-121.956961,45.831459,31.0,natural
WREF_077,WREF,-121.958667,45.823126,40.0,natural
WREF_083,WREF,-121.96286,45.822868,40.0,natural
WREF_086,WREF,-121.957115,45.822279,40.0,natural
WREF_081,WREF,-121.953247,45.823053,40.0,natural
WREF_076,WREF,-121.965178,45.822919,40.0,natural
WREF_070,WREF,-121.955555,45.824185,40.0,natural
WREF_074,WREF,-121.958887,45.830918,30.0,natural
WREF_072,WREF,-121.966341,45.824274,40.0,natural
WREF_080,WREF,-121.960543,45.824762,8.0,planted
WREF_073,WREF,-121.960125,45.825842,40.0,natural
WREF_079,WREF,-121.963268,45.825308,40.0,natural
WREF_085,WREF,-121.961221,45.830691,32.0,natural
WREF_084,WREF,-121.960095,45.829328,30.0,natural
WREF_078,WREF,-121.954683,45.829818,40.0,natural
WREF_088,WREF,-121.957054,45.828745,28.0,natural
WREF_087,WREF,-121.963552,45.828555,40.0,natural
WREF_075,WREF,-121.958225,45.826902,30.0,natural
WREF_071,WREF,-121.958541,45.829046,30.0,natural
WREF_012,WREF,-121.863912,45.840576,40.0,natural
WREF_016,WREF,-121.993608,45.826426,40.0,natural
WREF_015,WREF,-122.017923,45.826107,40.0,natural
WREF_013,WREF,-122.018935,45.835857,22.0,natural
WREF_001,WREF,-121.999068,45.844033,40.0,natural
WREF_003,WREF,-122.018608,45.831516,40.0,natural
WREF_018,WREF,-122.011717,45.828445,40.0,natural
WREF_020,WREF,-121.859917,45.830006,40.0,natural
WREF_002,WREF,-121.990796,45.811294,40.0,natural
WREF_019,WREF,-121.968998,45.819757,40.0,natural
WREF_010,WREF,-121.850642,45.828324,40.0,natural
WREF_007,WREF,-121.989672,45.850153,40.0,natural
WREF_008,WREF,-121.973495,45.823595,40.0,natural
WREF_006,WREF,-121.813904,45.83118,40.0,natural
WREF_005,WREF,-122.002564,45.844315,40.0,natural
WREF_014,WREF,-121.99427,45.849932,40.0,natural
WREF_009,WREF,-122.001901,45.835945,40.0,natural
WREF_011,WREF,-121.983393,45.834707,40.0,natural
WREF_004,WREF,-121.998707,45.822941,40.0,natural
WREF_017,WREF,-121.99487,45.820485,40.0,natural
